image_file,xmin,ymin,xmax,ymax,manufacturer,variant
2248561.jpg,36,164,1141,537,1.0,26.0
1231168.jpg,5,169,1019,504,1.0,26.0
1879898.jpg,11,202,1190,516,1.0,26.0
1295495.jpg,5,124,1011,479,1.0,26.0
1222601.jpg,18,156,1015,471,1.0,26.0
2168926.jpg,16,91,1295,694,1.0,26.0
0757707.jpg,1,68,1022,554,1.0,26.0
1327939.jpg,3,231,1016,494,1.0,26.0
0367993.jpg,41,307,1157,598,1.0,26.0
1510899.jpg,20,199,993,447,1.0,26.0
1019107.jpg,2,23,1023,672,1.0,26.0
0076836.jpg,31,117,772,315,1.0,26.0
1065444.jpg,3,191,1018,476,1.0,26.0
2194912.jpg,15,173,1001,449,1.0,26.0
1568879.jpg,13,256,1482,650,1.0,26.0
0066677.jpg,18,120,899,369,1.0,26.0
2069707.jpg,6,190,1018,469,1.0,26.0
1332663.jpg,5,270,1267,578,1.0,26.0
0681470.jpg,59,150,1167,562,1.0,26.0
1469738.jpg,12,218,1002,432,1.0,26.0
1154702.jpg,6,211,1016,479,1.0,26.0
1369907.jpg,2,169,1020,474,1.0,26.0
0740504.jpg,16,157,1005,531,1.0,26.0
1645748.jpg,11,155,1010,448,1.0,26.0
2087628.jpg,0,11,1198,787,1.0,26.0
0181710.jpg,26,240,1020,517,1.0,26.0
1218795.jpg,3,171,1020,506,1.0,26.0
1702873.jpg,12,253,1492,651,1.0,26.0
1129148.jpg,12,247,1389,613,1.0,26.0
0062131.jpg,50,153,767,361,1.0,26.0
2056062.jpg,7,237,1287,585,1.0,26.0
2006296.jpg,21,236,1183,533,1.0,26.0
1599803.jpg,10,167,1010,450,1.0,26.0
2071957.jpg,10,209,1192,567,1.0,26.0
1366856.jpg,8,194,1195,525,1.0,26.0
1768769.jpg,19,178,1010,458,1.0,26.0
1386619.jpg,9,220,1190,521,1.0,26.0
0361611.jpg,27,223,1111,524,1.0,26.0
0684562.jpg,8,180,995,448,1.0,26.0
0681542.jpg,7,183,994,453,1.0,26.0
1218624.jpg,6,210,993,452,1.0,26.0
1079168.jpg,2,273,1021,685,1.0,26.0
1193603.jpg,30,180,1001,469,1.0,26.0
1611219.jpg,15,342,1483,681,1.0,26.0
2226325.jpg,47,215,1162,508,1.0,26.0
1762160.jpg,5,211,1190,535,1.0,26.0
1107447.jpg,24,186,1032,468,1.0,26.0
0851313.jpg,9,199,994,451,1.0,26.0
0274619.jpg,38,247,989,501,1.0,26.0
1886463.jpg,1,3,1198,806,1.0,26.0
0523001.jpg,9,197,988,480,1.0,26.0
1266149.jpg,15,216,1007,478,1.0,26.0
0498140.jpg,1,10,874,558,1.0,26.0
2221573.jpg,9,191,1192,535,1.0,26.0
0903776.jpg,20,175,1021,482,1.0,26.0
0740884.jpg,3,173,995,439,1.0,26.0
0939608.jpg,631,60,1023,688,1.0,26.0
2117303.jpg,7,211,1188,525,1.0,26.0
0863885.jpg,12,185,1014,470,1.0,26.0
1790500.jpg,8,209,1184,553,1.0,27.0
0846826.jpg,2,142,1016,425,1.0,27.0
1600343.jpg,14,198,1016,473,1.0,27.0
1237863.jpg,13,215,988,481,1.0,27.0
1251686.jpg,0,20,999,685,1.0,27.0
1855382.jpg,4,81,1018,571,1.0,27.0
1539325.jpg,4,204,1274,603,1.0,27.0
0950339.jpg,4,173,992,443,1.0,27.0
2175403.jpg,9,147,991,454,1.0,27.0
2238330.jpg,12,222,1189,579,1.0,27.0
1910721.jpg,7,193,1006,461,1.0,27.0
1856980.jpg,11,177,1193,520,1.0,27.0
1997848.jpg,4,225,1193,563,1.0,27.0
2118302.jpg,4,207,1019,488,1.0,27.0
2084801.jpg,9,208,1189,564,1.0,27.0
1461298.jpg,13,218,1590,770,1.0,27.0
1527486.jpg,10,272,1490,714,1.0,27.0
1143133.jpg,9,147,995,453,1.0,27.0
1103363.jpg,15,228,1557,710,1.0,27.0
2043110.jpg,26,207,1058,517,1.0,27.0
1459418.jpg,17,101,1021,673,1.0,27.0
2096236.jpg,7,178,1193,562,1.0,27.0
2259876.jpg,25,172,1009,460,1.0,27.0
0786219.jpg,2,133,1012,478,1.0,27.0
2131538.jpg,9,158,1196,544,1.0,27.0
2171049.jpg,18,156,1006,457,1.0,27.0
1935749.jpg,21,159,1006,452,1.0,27.0
2197483.jpg,169,179,323,244,1.0,27.0
1668973.jpg,18,208,1013,458,1.0,27.0
2239290.jpg,21,161,1001,449,1.0,27.0
1376301.jpg,24,203,1027,492,1.0,27.0
1917497.jpg,8,232,1189,567,1.0,27.0
1682813.jpg,772,517,881,608,1.0,27.0
2239590.jpg,9,196,1017,483,1.0,27.0
1560475.jpg,4,139,1001,512,1.0,27.0
2120035.jpg,15,184,1012,457,1.0,27.0
0273146.jpg,35,211,987,512,1.0,27.0
0467416.jpg,11,170,992,466,1.0,27.0
0723567.jpg,26,132,1008,607,1.0,27.0
1992921.jpg,13,190,1189,567,1.0,27.0
1148366.jpg,21,181,1025,475,1.0,27.0
2147399.jpg,14,153,1186,531,1.0,27.0
1053428.jpg,6,233,987,463,1.0,27.0
0276025.jpg,23,161,1286,561,1.0,27.0
2207935.jpg,9,180,1194,542,1.0,27.0
1184708.jpg,23,224,1523,669,1.0,27.0
2175378.jpg,27,187,1005,452,1.0,27.0
1413316.jpg,9,194,1010,478,1.0,27.0
0491557.jpg,69,222,1536,690,1.0,27.0
1310548.jpg,24,159,1036,478,1.0,27.0
0324845.jpg,19,162,969,434,1.0,27.0
0974301.jpg,28,98,1006,548,1.0,27.0
1471640.jpg,1,159,1020,493,1.0,27.0
1945458.jpg,18,186,1008,447,1.0,27.0
1549128.jpg,8,288,1595,742,1.0,27.0
1806596.jpg,3,23,994,670,1.0,27.0
0457837.jpg,10,178,990,477,1.0,27.0
1917518.jpg,3,13,1194,712,1.0,27.0
1355622.jpg,8,238,1588,751,1.0,27.0
1810201.jpg,7,191,1196,538,1.0,27.0
0977515.jpg,17,152,1027,463,1.0,27.0
2137099.jpg,8,179,1189,525,1.0,27.0
1884889.jpg,12,196,1269,627,1.0,27.0
1870658.jpg,18,149,1014,442,1.0,27.0
1577693.jpg,11,256,1477,714,1.0,27.0
1253455.jpg,5,184,993,478,1.0,27.0
2099421.jpg,24,169,1008,438,1.0,27.0
2218525.jpg,8,181,1190,564,1.0,27.0
1550643.jpg,7,220,1019,468,1.0,27.0
1880805.jpg,24,200,1008,463,1.0,27.0
1961354.jpg,10,151,1192,545,1.0,27.0
0337277.jpg,12,156,985,468,1.0,27.0
0225212.jpg,19,206,1000,470,1.0,27.0
1647809.jpg,7,152,1005,469,1.0,27.0
1193361.jpg,24,219,1011,486,1.0,27.0
2258288.jpg,10,204,1191,539,1.0,27.0
2067972.jpg,15,239,1190,525,1.0,27.0
1240501.jpg,16,156,1020,458,1.0,27.0
0257026.jpg,22,232,998,454,1.0,27.0
0171414.jpg,1,95,989,507,1.0,27.0
1106412.jpg,8,144,981,445,1.0,27.0
0523063.jpg,8,153,994,492,1.0,27.0
0783815.jpg,8,100,1022,534,1.0,27.0
0744228.jpg,1,180,995,480,1.0,27.0
1616481.jpg,8,96,1020,483,1.0,27.0
1869956.jpg,15,175,1176,576,1.0,27.0
0350198.jpg,8,148,992,448,1.0,27.0
2260895.jpg,35,270,1268,665,1.0,27.0
2019053.jpg,16,208,1009,457,1.0,27.0
2026736.jpg,4,159,1195,525,1.0,27.0
1585032.jpg,5,137,1021,446,1.0,27.0
2124486.jpg,25,176,1066,491,1.0,27.0
0067863.jpg,163,77,716,442,1.0,27.0
2183607.jpg,9,252,1192,548,1.0,27.0
1292389.jpg,10,217,1190,561,1.0,27.0
1884741.jpg,8,173,1185,529,1.0,27.0
1912969.jpg,4,154,1193,573,1.0,27.0
0658057.jpg,39,161,994,472,1.0,27.0
2208639.jpg,13,159,1192,534,1.0,27.0
1017290.jpg,3,186,1017,486,1.0,27.0
1091802.jpg,18,216,999,474,1.0,28.0
1547722.jpg,5,126,1003,508,1.0,28.0
1427112.jpg,9,206,1018,460,1.0,28.0
1931268.jpg,19,184,997,441,1.0,28.0
1925949.jpg,6,180,1019,461,1.0,28.0
0301964.jpg,17,184,1014,443,1.0,28.0
1840140.jpg,27,179,1046,556,1.0,28.0
0328368.jpg,43,220,981,434,1.0,28.0
1444739.jpg,8,308,1594,735,1.0,28.0
1584007.jpg,15,257,1590,686,1.0,28.0
1396726.jpg,10,241,1271,577,1.0,28.0
0100207.jpg,41,144,740,331,1.0,28.0
1139794.jpg,10,200,995,460,1.0,28.0
1894690.jpg,13,223,879,449,1.0,28.0
1753661.jpg,7,218,1192,552,1.0,28.0
1182369.jpg,15,184,995,437,1.0,28.0
1985096.jpg,8,198,1189,568,1.0,28.0
0684608.jpg,5,230,991,438,1.0,28.0
2157387.jpg,6,219,1017,476,1.0,28.0
1966252.jpg,10,210,1193,516,1.0,28.0
1258138.jpg,2,15,1021,665,1.0,28.0
2120026.jpg,17,216,1016,453,1.0,28.0
1283779.jpg,12,222,1267,571,1.0,28.0
0675670.jpg,8,202,1022,461,1.0,28.0
2161155.jpg,5,216,1019,469,1.0,28.0
2140540.jpg,7,197,1020,469,1.0,28.0
0457177.jpg,23,151,1170,536,1.0,28.0
2244548.jpg,15,198,1196,542,1.0,28.0
0065291.jpg,243,140,524,234,1.0,28.0
1467620.jpg,8,279,1590,770,1.0,28.0
1950555.jpg,8,272,1190,560,1.0,28.0
2225269.jpg,6,209,1015,475,1.0,28.0
2109389.jpg,2,169,1017,511,1.0,28.0
2173791.jpg,2,7,1197,778,1.0,28.0
1500991.jpg,10,171,1015,451,1.0,28.0
1936773.jpg,6,241,1192,544,1.0,28.0
2191962.jpg,10,205,1182,521,1.0,28.0
1320344.jpg,2,194,1019,498,1.0,28.0
2162934.jpg,16,269,1181,541,1.0,28.0
1921652.jpg,16,259,1186,525,1.0,28.0
0249916.jpg,1,53,1023,656,1.0,28.0
1885667.jpg,19,159,1008,451,1.0,28.0
2132138.jpg,13,181,1022,461,1.0,28.0
1604652.jpg,2,96,1021,687,1.0,28.0
1027573.jpg,32,127,997,548,1.0,28.0
1336049.jpg,21,165,1005,468,1.0,28.0
0487330.jpg,6,181,987,434,1.0,28.0
0496970.jpg,77,252,1351,651,1.0,28.0
1396737.jpg,20,321,1588,722,1.0,28.0
1952115.jpg,10,187,1193,503,1.0,28.0
1795156.jpg,4,208,1014,475,1.0,28.0
0980635.jpg,19,316,1578,740,1.0,28.0
1910575.jpg,21,163,1009,494,1.0,28.0
1939758.jpg,14,186,1188,612,1.0,28.0
2115115.jpg,20,177,1007,439,1.0,28.0
2234653.jpg,7,204,1193,515,1.0,28.0
1251253.jpg,8,294,1588,719,1.0,28.0
0744232.jpg,7,198,998,462,1.0,28.0
1616511.jpg,5,175,1017,452,1.0,28.0
1531355.jpg,9,330,1581,724,1.0,28.0
2170027.jpg,11,160,1006,429,1.0,28.0
2120031.jpg,19,167,1013,423,1.0,28.0
1584962.jpg,6,231,1019,450,1.0,28.0
1842062.jpg,2,196,1021,467,1.0,28.0
1427275.jpg,1,193,1016,519,1.0,28.0
0857160.jpg,0,28,1018,666,1.0,28.0
2184071.jpg,17,146,1009,418,1.0,28.0
1149067.jpg,8,221,991,463,1.0,28.0
2241971.jpg,34,226,1171,523,1.0,28.0
0454744.jpg,4,169,992,433,1.0,28.0
0460482.jpg,17,183,993,441,1.0,28.0
2171767.jpg,30,218,1179,536,1.0,28.0
1933930.jpg,12,260,1189,522,1.0,28.0
0819081.jpg,8,312,1585,738,1.0,28.0
1979066.jpg,8,197,1194,510,1.0,28.0
2211104.jpg,18,210,1015,444,1.0,28.0
0517745.jpg,3,52,1012,595,1.0,28.0
2147234.jpg,10,221,1191,558,1.0,28.0
2084967.jpg,12,218,1188,557,1.0,28.0
2103081.jpg,15,188,1013,446,1.0,28.0
0175819.jpg,22,168,985,415,1.0,28.0
2195679.jpg,2,219,1188,651,1.0,28.0
1855285.jpg,6,194,1019,465,1.0,28.0
1864988.jpg,34,197,1012,444,1.0,28.0
1545070.jpg,10,297,1487,650,1.0,28.0
1591877.jpg,22,205,1085,495,1.0,28.0
1540121.jpg,17,218,1012,455,1.0,28.0
2252349.jpg,19,188,1002,446,1.0,28.0
1037982.jpg,11,207,1015,485,1.0,28.0
0714155.jpg,34,177,991,529,1.0,28.0
1211875.jpg,0,8,1006,676,1.0,28.0
2250823.jpg,28,215,1011,453,1.0,28.0
2041415.jpg,7,177,1023,463,1.0,28.0
1725804.jpg,9,197,1015,464,1.0,28.0
1952832.jpg,8,258,1193,535,1.0,28.0
1146174.jpg,8,179,992,435,1.0,28.0
1926825.jpg,34,221,1169,553,1.0,28.0
0846181.jpg,31,347,1479,698,1.0,28.0
0824047.jpg,23,279,1583,663,1.0,28.0
0470833.jpg,12,172,988,484,1.0,28.0
0056782.jpg,39,161,756,333,1.0,29.0
1313522.jpg,2,205,1021,498,1.0,29.0
1961237.jpg,14,237,1191,571,1.0,29.0
0553601.jpg,25,205,999,475,1.0,29.0
0063835.jpg,78,139,746,347,1.0,29.0
0849197.jpg,39,282,1252,645,1.0,29.0
0188372.jpg,28,136,1021,425,1.0,29.0
0884477.jpg,25,273,1576,769,1.0,29.0
0950326.jpg,9,174,993,460,1.0,29.0
0842387.jpg,4,175,988,455,1.0,29.0
0414366.jpg,10,157,1188,505,1.0,29.0
0710670.jpg,9,192,992,482,1.0,29.0
0136468.jpg,11,171,986,430,1.0,29.0
0237414.jpg,14,219,1195,541,1.0,29.0
0447169.jpg,34,237,965,500,1.0,29.0
0346400.jpg,8,202,988,471,1.0,29.0
0077196.jpg,42,181,779,360,1.0,29.0
1173946.jpg,7,167,1017,500,1.0,29.0
0719790.jpg,6,162,1013,547,1.0,29.0
1568114.jpg,19,174,1016,453,1.0,29.0
0249234.jpg,9,142,995,402,1.0,29.0
0950119.jpg,5,88,1018,535,1.0,29.0
0897300.jpg,25,279,1504,742,1.0,29.0
0298309.jpg,2,57,998,605,1.0,29.0
0862199.jpg,19,265,1263,648,1.0,29.0
0295746.jpg,35,241,1009,563,1.0,29.0
1221649.jpg,10,226,1193,576,1.0,29.0
0437571.jpg,11,188,991,465,1.0,29.0
0245219.jpg,4,76,1022,615,1.0,29.0
0901380.jpg,7,175,996,472,1.0,29.0
0458627.jpg,7,166,989,446,1.0,29.0
0701753.jpg,9,164,992,440,1.0,29.0
0732693.jpg,50,207,1000,473,1.0,29.0
1383088.jpg,18,241,1190,574,1.0,29.0
1210463.jpg,10,206,991,469,1.0,29.0
1053447.jpg,12,185,994,457,1.0,29.0
1634020.jpg,11,309,1495,712,1.0,29.0
0187671.jpg,17,171,989,461,1.0,29.0
0081600.jpg,8,91,772,312,1.0,29.0
0445601.jpg,23,187,985,448,1.0,29.0
0241450.jpg,41,195,1012,472,1.0,29.0
0457464.jpg,1,174,1180,516,1.0,29.0
1732551.jpg,24,195,1009,452,1.0,29.0
1571964.jpg,42,176,958,464,1.0,29.0
0195718.jpg,2,92,1005,520,1.0,29.0
1054022.jpg,3,183,1018,468,1.0,29.0
1507531.jpg,7,243,1274,628,1.0,29.0
0950435.jpg,3,165,993,444,1.0,29.0
0944357.jpg,7,174,996,449,1.0,29.0
0585327.jpg,732,293,883,430,1.0,29.0
0078364.jpg,11,154,884,397,1.0,29.0
1764565.jpg,5,262,1392,669,1.0,29.0
1266977.jpg,10,236,1268,596,1.0,29.0
0240325.jpg,1,67,935,676,1.0,29.0
1097486.jpg,9,156,1018,451,1.0,29.0
1111277.jpg,13,234,1188,574,1.0,29.0
0913627.jpg,13,191,1009,493,1.0,29.0
0995290.jpg,5,232,995,482,1.0,29.0
0457830.jpg,9,195,991,477,1.0,29.0
1223334.jpg,19,275,1590,734,1.0,29.0
0658059.jpg,12,178,992,462,1.0,29.0
0136500.jpg,124,291,973,493,1.0,29.0
1136119.jpg,10,171,994,449,1.0,29.0
1278085.jpg,3,160,1018,489,1.0,29.0
0072870.jpg,4,111,772,325,1.0,29.0
0062768.jpg,16,103,784,309,1.0,29.0
1602273.jpg,16,280,1489,711,1.0,29.0
0082967.jpg,27,136,776,366,1.0,29.0
1446249.jpg,18,228,1195,567,1.0,29.0
1543509.jpg,5,250,1275,572,1.0,29.0
0062258.jpg,50,182,550,325,1.0,29.0
0337116.jpg,41,156,1000,490,1.0,29.0
0852822.jpg,18,218,1001,498,1.0,29.0
1234832.jpg,1,178,1019,477,1.0,29.0
0961819.jpg,20,168,951,458,1.0,29.0
0350851.jpg,13,155,987,448,1.0,29.0
0447785.jpg,8,159,995,443,1.0,29.0
2244501.jpg,20,181,1004,444,1.0,29.0
0115074.jpg,54,187,1020,451,1.0,29.0
0918184.jpg,2,427,513,578,1.0,29.0
0487386.jpg,3,31,999,640,1.0,29.0
0710667.jpg,12,255,993,444,1.0,29.0
0301967.jpg,26,186,1000,464,1.0,29.0
0301709.jpg,5,138,987,496,1.0,29.0
0155576.jpg,9,199,994,465,1.0,29.0
0140272.jpg,1,121,948,503,1.0,29.0
0799591.jpg,6,246,993,461,1.0,29.0
0842399.jpg,5,198,984,479,1.0,29.0
0523012.jpg,10,201,972,448,1.0,29.0
0939548.jpg,13,15,998,657,1.0,29.0
0064930.jpg,14,89,793,315,1.0,29.0
0066533.jpg,10,104,781,320,1.0,29.0
1098958.jpg,7,172,994,454,1.0,29.0
0939501.jpg,15,144,987,462,1.0,29.0
0996579.jpg,9,141,1016,490,1.0,29.0
0799600.jpg,5,139,992,550,1.0,29.0
0721177.jpg,23,149,1012,426,1.0,29.0
0151678.jpg,41,214,1009,464,1.0,29.0
0901141.jpg,14,298,1571,766,1.0,29.0
0143336.jpg,2,15,1022,649,1.0,29.0
1413317.jpg,6,173,1019,436,1.0,30.0
1414253.jpg,13,123,1013,472,1.0,30.0
2061742.jpg,5,112,1017,483,1.0,30.0
0944221.jpg,6,226,992,469,1.0,30.0
1935752.jpg,23,217,1017,442,1.0,30.0
1469768.jpg,16,242,1186,542,1.0,30.0
0219233.jpg,8,1,1022,578,1.0,30.0
2239298.jpg,22,193,998,434,1.0,30.0
1122585.jpg,3,223,992,472,1.0,30.0
2124076.jpg,13,173,1010,449,1.0,30.0
1348421.jpg,26,199,1033,477,1.0,30.0
0558237.jpg,4,167,1003,493,1.0,30.0
1462854.jpg,18,205,1040,460,1.0,30.0
1365711.jpg,8,358,1588,739,1.0,30.0
0283609.jpg,2,182,988,425,1.0,30.0
0529811.jpg,17,214,1015,459,1.0,30.0
1631990.jpg,22,198,1193,521,1.0,30.0
2235586.jpg,49,213,1183,506,1.0,30.0
0996087.jpg,19,342,1571,747,1.0,30.0
0064008.jpg,27,89,784,302,1.0,30.0
1718898.jpg,14,159,1010,463,1.0,30.0
0066413.jpg,24,143,779,354,1.0,30.0
1539298.jpg,10,245,1492,653,1.0,30.0
0143338.jpg,1,27,989,657,1.0,30.0
0076845.jpg,23,186,776,343,1.0,30.0
0183645.jpg,28,160,863,391,1.0,30.0
1891293.jpg,17,211,1016,459,1.0,30.0
0681536.jpg,5,180,990,439,1.0,30.0
1994544.jpg,7,250,1194,536,1.0,30.0
0906211.jpg,20,152,1022,451,1.0,30.0
1649738.jpg,7,207,1275,615,1.0,30.0
1586136.jpg,4,29,1022,656,1.0,30.0
2215390.jpg,75,192,987,437,1.0,30.0
0450540.jpg,40,234,968,490,1.0,30.0
0849418.jpg,19,312,1486,704,1.0,30.0
1075856.jpg,20,229,1001,479,1.0,30.0
1335195.jpg,10,289,1267,586,1.0,30.0
1303941.jpg,7,317,1580,736,1.0,30.0
1112645.jpg,27,202,990,465,1.0,30.0
1872634.jpg,32,246,1059,475,1.0,30.0
1609735.jpg,16,278,1590,639,1.0,30.0
1774584.jpg,18,163,1006,426,1.0,30.0
0690074.jpg,1,97,1021,572,1.0,30.0
2064021.jpg,12,261,1281,591,1.0,30.0
0072869.jpg,5,105,784,317,1.0,30.0
0942763.jpg,32,221,1011,457,1.0,30.0
1879115.jpg,8,196,1275,613,1.0,30.0
1373938.jpg,1,177,1012,443,1.0,30.0
1318416.jpg,20,224,999,472,1.0,30.0
1501931.jpg,7,179,1275,654,1.0,30.0
0422938.jpg,42,251,931,508,1.0,30.0
2068053.jpg,6,197,1196,513,1.0,30.0
1540149.jpg,18,178,1013,458,1.0,30.0
1589412.jpg,11,177,1014,444,1.0,30.0
0454595.jpg,5,160,992,435,1.0,30.0
0077519.jpg,50,152,765,356,1.0,30.0
0447935.jpg,9,173,988,470,1.0,30.0
0745361.jpg,226,120,1021,685,1.0,30.0
0062857.jpg,20,108,777,322,1.0,30.0
1094693.jpg,5,234,1021,524,1.0,30.0
2175627.jpg,21,188,1008,450,1.0,30.0
1810932.jpg,12,220,1188,570,1.0,30.0
1250249.jpg,7,208,993,463,1.0,30.0
1073030.jpg,33,236,995,488,1.0,30.0
0892227.jpg,18,177,1013,453,1.0,30.0
0949944.jpg,10,187,1015,458,1.0,30.0
1690964.jpg,4,153,1023,503,1.0,30.0
1680766.jpg,6,192,1196,515,1.0,30.0
1290785.jpg,3,169,1018,477,1.0,30.0
1340494.jpg,24,171,1005,445,1.0,30.0
1299986.jpg,9,312,1588,723,1.0,30.0
0973041.jpg,6,171,996,497,1.0,30.0
0738965.jpg,12,224,991,474,1.0,30.0
1459118.jpg,8,262,1186,558,1.0,30.0
1750520.jpg,8,158,994,409,1.0,30.0
0966176.jpg,24,312,1346,621,1.0,30.0
0710650.jpg,9,198,993,486,1.0,30.0
0494477.jpg,16,246,1006,535,1.0,30.0
1240324.jpg,15,315,1586,725,1.0,30.0
2175375.jpg,23,175,1001,445,1.0,30.0
1250523.jpg,5,293,1596,717,1.0,30.0
1719561.jpg,19,187,959,472,1.0,30.0
1277987.jpg,3,202,1191,514,1.0,30.0
0214193.jpg,39,188,913,417,1.0,30.0
1469661.jpg,13,187,1012,458,1.0,30.0
0247497.jpg,1,0,1007,673,1.0,30.0
1194421.jpg,15,213,1019,492,1.0,30.0
1461207.jpg,9,256,1588,754,1.0,30.0
0710668.jpg,9,218,989,440,1.0,30.0
2170875.jpg,20,182,998,442,1.0,30.0
0175821.jpg,29,110,994,441,1.0,30.0
0174852.jpg,16,222,935,516,1.0,30.0
1950557.jpg,9,219,1188,520,1.0,30.0
0885090.jpg,9,167,1011,533,1.0,30.0
1634663.jpg,9,7,1021,756,1.0,30.0
1951612.jpg,6,173,1008,426,1.0,30.0
1922848.jpg,14,195,1017,445,1.0,30.0
1636310.jpg,12,339,1489,695,1.0,30.0
2154733.jpg,12,214,1190,521,1.0,30.0
1723789.jpg,26,226,1068,501,1.0,30.0
1818737.jpg,12,210,1192,512,1.0,31.0
0803688.jpg,19,249,1377,599,1.0,31.0
1013667.jpg,23,318,1577,714,1.0,31.0
2081098.jpg,7,169,1192,593,1.0,31.0
2054362.jpg,18,189,1006,441,1.0,31.0
1858302.jpg,50,194,1088,479,1.0,31.0
1661665.jpg,19,233,1079,483,1.0,31.0
0727657.jpg,6,224,991,452,1.0,31.0
1062482.jpg,21,283,1576,717,1.0,31.0
2222666.jpg,36,206,1193,541,1.0,31.0
2081083.jpg,9,245,1192,555,1.0,31.0
1857215.jpg,8,216,1196,498,1.0,31.0
1489560.jpg,11,176,1011,449,1.0,31.0
2084805.jpg,8,233,1190,552,1.0,31.0
0807870.jpg,2,93,1022,563,1.0,31.0
1864340.jpg,12,217,1165,505,1.0,31.0
1298374.jpg,5,226,1020,451,1.0,31.0
1285638.jpg,4,197,1016,485,1.0,31.0
1168209.jpg,1,0,1022,693,1.0,31.0
1205178.jpg,6,165,1019,452,1.0,31.0
0819084.jpg,21,246,1425,600,1.0,31.0
1033340.jpg,17,180,1021,455,1.0,31.0
1241522.jpg,3,176,1019,468,1.0,31.0
2049626.jpg,6,226,1018,462,1.0,31.0
0968259.jpg,299,141,1022,581,1.0,31.0
1325220.jpg,26,179,986,459,1.0,31.0
0803689.jpg,16,206,1383,548,1.0,31.0
1880761.jpg,20,207,1012,467,1.0,31.0
1240315.jpg,19,294,1587,702,1.0,31.0
0745521.jpg,16,188,1004,434,1.0,31.0
1552161.jpg,11,310,1587,713,1.0,31.0
2047539.jpg,8,247,1185,523,1.0,31.0
1701067.jpg,4,185,1163,513,1.0,31.0
1540100.jpg,23,193,1078,475,1.0,31.0
0936094.jpg,845,48,976,158,1.0,31.0
0796416.jpg,6,193,1021,448,1.0,31.0
0962152.jpg,11,213,1016,485,1.0,31.0
1698608.jpg,7,250,1193,554,1.0,31.0
1706716.jpg,4,189,1171,517,1.0,31.0
0774293.jpg,87,183,1023,681,1.0,31.0
1205272.jpg,3,156,1021,438,1.0,31.0
1633998.jpg,14,331,1487,681,1.0,31.0
1659449.jpg,9,213,1011,469,1.0,31.0
1358180.jpg,14,346,1591,726,1.0,31.0
0776777.jpg,36,271,1067,543,1.0,31.0
2243783.jpg,7,241,1192,541,1.0,31.0
1469692.jpg,15,245,1188,553,1.0,31.0
1081563.jpg,22,311,1582,708,1.0,31.0
1421346.jpg,6,188,1018,473,1.0,31.0
0727647.jpg,8,226,993,453,1.0,31.0
2044905.jpg,27,216,1072,489,1.0,31.0
1631994.jpg,9,233,1195,517,1.0,31.0
1331448.jpg,14,211,1007,459,1.0,31.0
1753485.jpg,7,254,1187,523,1.0,31.0
0936118.jpg,27,332,1556,731,1.0,31.0
0967566.jpg,1,78,1015,491,1.0,31.0
0996410.jpg,18,279,1562,665,1.0,31.0
1429538.jpg,1,93,983,500,1.0,31.0
1308386.jpg,6,203,1021,439,1.0,31.0
0996453.jpg,22,338,1441,684,1.0,31.0
0896575.jpg,24,331,1451,721,1.0,31.0
1110734.jpg,0,1,1022,682,1.0,31.0
1469672.jpg,13,159,1011,463,1.0,31.0
1951706.jpg,5,192,1021,456,1.0,31.0
2193516.jpg,5,221,1018,471,1.0,31.0
1417964.jpg,8,181,1015,464,1.0,31.0
1218928.jpg,15,302,1581,690,1.0,31.0
0807071.jpg,15,180,1019,435,1.0,31.0
0885622.jpg,18,151,1519,847,1.0,31.0
0935983.jpg,2,112,1023,543,1.0,31.0
0633233.jpg,13,112,1019,627,1.0,31.0
1152283.jpg,9,237,993,439,1.0,31.0
0854310.jpg,18,228,1577,832,1.0,31.0
0704984.jpg,16,151,1011,493,1.0,31.0
1758713.jpg,9,258,1193,546,1.0,31.0
0727358.jpg,7,184,1016,460,1.0,31.0
0927368.jpg,8,207,1022,490,1.0,31.0
1046881.jpg,23,290,1583,705,1.0,31.0
0986170.jpg,1,166,1019,454,1.0,31.0
1119079.jpg,6,190,989,427,1.0,31.0
1830876.jpg,15,185,1033,447,1.0,31.0
1567287.jpg,6,213,1013,483,1.0,31.0
1514251.jpg,8,43,1591,973,1.0,31.0
1103339.jpg,20,302,1575,690,1.0,31.0
1900368.jpg,4,225,1192,536,1.0,31.0
1110733.jpg,293,519,1022,684,1.0,31.0
0710652.jpg,15,232,991,459,1.0,31.0
1236361.jpg,15,307,1588,698,1.0,31.0
0959085.jpg,109,90,259,212,1.0,31.0
0509541.jpg,24,184,1576,678,1.0,31.0
1136154.jpg,12,184,993,438,1.0,31.0
2029900.jpg,14,250,1182,526,1.0,31.0
1469709.jpg,10,257,1184,527,1.0,31.0
0799696.jpg,171,257,533,389,1.0,31.0
1291233.jpg,22,189,999,492,1.0,31.0
0727643.jpg,9,193,992,470,1.0,31.0
1708096.jpg,8,166,1190,573,1.0,31.0
2177828.jpg,8,173,1194,531,1.0,31.0
1567881.jpg,15,172,1012,476,1.0,31.0
1206539.jpg,8,186,991,437,1.0,31.0
0488533.jpg,27,163,1182,464,1.0,32.0
1457710.jpg,5,220,1020,454,1.0,32.0
1772221.jpg,5,217,1191,531,1.0,32.0
1847505.jpg,3,213,1197,546,1.0,32.0
0570728.jpg,8,196,992,425,1.0,32.0
2239292.jpg,17,207,1011,420,1.0,32.0
