image_file,xmin,ymin,xmax,ymax,manufacturer,variant
1382524.jpg,7,203,1270,579,4.0,16.0
1380490.jpg,21,167,1029,460,4.0,17.0
0704276.jpg,2,165,987,452,4.0,17.0
0478909.jpg,42,255,1208,596,4.0,17.0
0171401.jpg,1,146,1001,447,4.0,17.0
2239584.jpg,5,202,1193,553,4.0,17.0
0679350.jpg,1,16,1023,539,4.0,17.0
1420545.jpg,21,127,1021,622,4.0,17.0
2029863.jpg,39,189,1072,505,4.0,17.0
0967855.jpg,6,140,992,455,4.0,17.0
1327286.jpg,21,184,1004,483,4.0,17.0
0788471.jpg,7,154,998,448,4.0,17.0
2217849.jpg,10,187,1187,514,4.0,17.0
0487364.jpg,6,169,993,462,4.0,17.0
0573943.jpg,3,168,967,448,4.0,17.0
1553071.jpg,2,54,1022,649,4.0,17.0
0716370.jpg,5,144,998,434,4.0,17.0
1601329.jpg,15,114,1017,453,4.0,17.0
0061139.jpg,42,143,739,370,4.0,17.0
0362089.jpg,64,159,1178,560,4.0,17.0
1143413.jpg,7,202,993,445,4.0,17.0
0907431.jpg,2,172,995,459,4.0,17.0
1778114.jpg,14,53,1014,474,4.0,17.0
2010056.jpg,2,20,1016,683,4.0,17.0
1018873.jpg,4,189,990,457,4.0,17.0
0067034.jpg,10,96,781,334,4.0,17.0
0498141.jpg,7,124,996,444,4.0,17.0
0481979.jpg,2,132,1198,553,4.0,17.0
1933933.jpg,12,223,1190,525,4.0,17.0
1682647.jpg,20,155,1005,458,4.0,17.0
0233755.jpg,3,4,1021,670,4.0,17.0
1901133.jpg,23,160,1013,424,4.0,17.0
0068813.jpg,11,129,762,357,4.0,17.0
1910860.jpg,17,171,1008,442,4.0,17.0
0182729.jpg,35,195,999,452,4.0,18.0
1708101.jpg,4,226,1185,519,4.0,18.0
1294490.jpg,6,176,991,434,4.0,18.0
0127058.jpg,12,200,915,424,4.0,18.0
0552041.jpg,1,209,1009,475,4.0,18.0
1165767.jpg,1,45,1022,665,4.0,18.0
1810723.jpg,7,199,1272,559,4.0,18.0
2026597.jpg,7,197,1197,574,4.0,18.0
2205728.jpg,23,224,986,451,4.0,18.0
1368863.jpg,6,206,1021,454,4.0,18.0
0837880.jpg,10,187,1015,562,4.0,18.0
1741519.jpg,15,189,1010,453,4.0,18.0
1336856.jpg,29,172,1025,444,4.0,18.0
1182360.jpg,6,191,992,476,4.0,18.0
1031445.jpg,3,190,997,457,4.0,18.0
2004856.jpg,3,152,1018,436,4.0,18.0
1980188.jpg,19,242,1177,529,4.0,18.0
0835837.jpg,4,87,1023,667,4.0,18.0
1476102.jpg,29,168,1027,509,4.0,18.0
2215846.jpg,26,233,1184,521,4.0,18.0
1006793.jpg,21,88,1023,483,4.0,18.0
0931734.jpg,1,9,1022,720,4.0,18.0
0768173.jpg,157,234,982,471,4.0,18.0
0476351.jpg,49,148,1014,492,4.0,18.0
0151672.jpg,29,213,993,473,4.0,18.0
2083668.jpg,7,214,1191,576,4.0,18.0
1582400.jpg,3,183,1018,464,4.0,18.0
1607459.jpg,11,300,1589,728,4.0,18.0
1740623.jpg,8,273,1388,645,4.0,18.0
1913767.jpg,6,227,1189,538,4.0,18.0
1976400.jpg,12,220,1183,524,4.0,18.0
0338174.jpg,10,274,994,548,4.0,18.0
1546804.jpg,2,208,1020,454,4.0,18.0
1027002.jpg,17,124,1022,517,4.0,18.0
0487358.jpg,4,166,995,455,4.0,19.0
1870569.jpg,39,153,962,431,4.0,19.0
2075625.jpg,3,205,1191,557,4.0,19.0
0469128.jpg,30,172,1198,519,4.0,19.0
1456005.jpg,16,221,1186,551,4.0,19.0
2176725.jpg,18,264,1275,597,4.0,19.0
1228882.jpg,16,33,1020,539,4.0,19.0
2103110.jpg,17,159,1009,447,4.0,19.0
1095676.jpg,29,259,1577,711,4.0,19.0
0752124.jpg,31,156,1006,463,4.0,19.0
2234650.jpg,9,174,1191,516,4.0,19.0
0732201.jpg,28,265,1252,612,4.0,19.0
1847312.jpg,6,187,1275,613,4.0,19.0
1795133.jpg,5,196,1193,546,4.0,19.0
0939579.jpg,2,48,994,664,4.0,19.0
1206451.jpg,7,220,991,453,4.0,19.0
1820319.jpg,18,133,1023,559,4.0,19.0
2110536.jpg,9,175,1190,525,4.0,19.0
0658068.jpg,2,164,978,463,4.0,19.0
2172265.jpg,26,253,1197,649,4.0,19.0
1758487.jpg,21,169,1008,460,4.0,19.0
1401062.jpg,12,207,1189,562,4.0,19.0
1146233.jpg,9,171,985,507,4.0,19.0
1696058.jpg,1,130,1013,555,4.0,19.0
1514936.jpg,5,157,1020,461,4.0,19.0
0467445.jpg,16,165,987,444,4.0,19.0
1877324.jpg,2,64,1197,753,4.0,19.0
0507685.jpg,54,95,1019,426,4.0,19.0
1379983.jpg,15,285,1188,527,4.0,19.0
1234647.jpg,2,12,1021,658,4.0,19.0
0240319.jpg,0,1,991,623,4.0,19.0
0704510.jpg,4,171,990,457,4.0,19.0
2200425.jpg,9,178,1021,469,4.0,19.0
1418227.jpg,14,185,1034,434,4.0,20.0
2044875.jpg,14,255,1194,534,4.0,20.0
1936431.jpg,9,220,1193,515,4.0,20.0
1787739.jpg,27,194,1005,430,4.0,20.0
1330831.jpg,17,170,1022,494,4.0,20.0
2106885.jpg,21,183,934,425,4.0,20.0
2221303.jpg,16,286,1486,675,4.0,20.0
2130084.jpg,15,230,1181,527,4.0,20.0
2081094.jpg,8,235,1194,543,4.0,20.0
2013756.jpg,20,200,1189,497,4.0,20.0
1496408.jpg,1,162,991,490,4.0,20.0
1790501.jpg,9,222,1182,521,4.0,20.0
2244063.jpg,8,177,1014,458,4.0,20.0
1505793.jpg,9,184,1013,442,4.0,20.0
1810920.jpg,9,187,1186,597,4.0,20.0
1891190.jpg,15,198,1007,434,4.0,20.0
2119860.jpg,19,240,1187,531,4.0,20.0
2069690.jpg,9,196,1017,484,4.0,20.0
1627991.jpg,10,312,1488,675,4.0,20.0
0123344.jpg,17,198,1011,451,4.0,20.0
2204922.jpg,3,23,1020,669,4.0,20.0
2104765.jpg,14,192,1189,652,4.0,20.0
2044277.jpg,33,209,1071,492,4.0,20.0
2035343.jpg,15,245,1010,481,4.0,20.0
1606745.jpg,21,181,1080,493,4.0,20.0
1246993.jpg,3,61,1017,622,4.0,20.0
1557747.jpg,11,310,1590,729,4.0,20.0
1763802.jpg,12,185,1008,437,4.0,20.0
2029861.jpg,28,194,1087,501,4.0,20.0
1913641.jpg,5,216,1195,543,4.0,20.0
1604058.jpg,8,61,1021,591,4.0,20.0
1191065.jpg,7,236,1194,563,4.0,20.0
1606594.jpg,9,240,1019,460,4.0,20.0
0102223.jpg,9,124,898,379,1.0,21.0
2025767.jpg,7,123,1187,563,1.0,21.0
1113588.jpg,1,31,1014,646,1.0,21.0
0447940.jpg,10,173,987,447,1.0,21.0
0576242.jpg,10,200,992,484,1.0,21.0
0584536.jpg,4,3,1021,741,1.0,21.0
0116704.jpg,16,143,764,377,1.0,21.0
1977078.jpg,5,235,1187,550,1.0,21.0
1355230.jpg,15,201,1191,570,1.0,21.0
0071197.jpg,34,124,778,350,1.0,21.0
0768404.jpg,9,193,993,477,1.0,21.0
0063290.jpg,60,91,769,311,1.0,21.0
0361112.jpg,16,208,1152,564,1.0,21.0
0836146.jpg,5,151,999,448,1.0,21.0
0482796.jpg,29,204,1185,665,1.0,21.0
0345781.jpg,24,74,1178,513,1.0,21.0
0136190.jpg,33,162,987,464,1.0,21.0
1856982.jpg,9,181,1191,528,1.0,21.0
1559371.jpg,13,284,1587,726,1.0,21.0
0346147.jpg,11,215,990,500,1.0,21.0
1004164.jpg,1,156,999,558,1.0,21.0
1255726.jpg,9,184,993,475,1.0,21.0
1013519.jpg,5,152,1002,458,1.0,21.0
0483243.jpg,4,147,990,453,1.0,21.0
1423425.jpg,6,142,1022,452,1.0,21.0
0907390.jpg,7,215,992,495,1.0,21.0
1088805.jpg,16,266,1579,734,1.0,21.0
0185316.jpg,47,186,989,493,1.0,21.0
0067397.jpg,34,167,742,348,1.0,21.0
1291894.jpg,2,166,1017,483,1.0,21.0
1609206.jpg,9,262,1586,725,1.0,21.0
1906074.jpg,18,132,1010,446,1.0,21.0
0523221.jpg,4,158,999,460,1.0,21.0
1908065.jpg,21,133,1010,518,1.0,21.0
1621237.jpg,7,180,1017,496,1.0,22.0
1561989.jpg,14,148,1009,472,1.0,22.0
1013358.jpg,3,23,1022,577,1.0,22.0
0853397.jpg,260,149,735,433,1.0,22.0
1758544.jpg,9,101,1015,432,1.0,22.0
0618871.jpg,2,141,1008,486,1.0,22.0
0681535.jpg,8,142,987,478,1.0,22.0
0765780.jpg,11,132,998,459,1.0,22.0
1346444.jpg,4,188,1015,510,1.0,22.0
0949946.jpg,10,116,1012,457,1.0,22.0
0127637.jpg,23,146,998,482,1.0,22.0
0843145.jpg,25,199,990,536,1.0,22.0
0094394.jpg,5,100,782,362,1.0,22.0
2084806.jpg,11,182,1189,589,1.0,22.0
1446456.jpg,9,172,1190,585,1.0,22.0
0487316.jpg,6,161,994,498,1.0,22.0
0181735.jpg,51,151,998,472,1.0,22.0
0114420.jpg,27,69,799,346,1.0,22.0
0215875.jpg,20,106,998,448,1.0,22.0
2175624.jpg,24,66,992,477,1.0,22.0
0994754.jpg,5,176,1021,510,1.0,22.0
0901514.jpg,5,147,989,500,1.0,22.0
1132271.jpg,8,166,993,477,1.0,22.0
0203222.jpg,2,351,1022,723,1.0,22.0
1486858.jpg,10,194,1008,455,1.0,22.0
1906073.jpg,19,124,1005,462,1.0,22.0
0923502.jpg,7,188,984,515,1.0,22.0
1027362.jpg,31,251,1570,759,1.0,22.0
1831097.jpg,7,141,1191,559,1.0,22.0
1464252.jpg,13,239,1587,743,1.0,22.0
1270583.jpg,32,187,1008,514,1.0,22.0
1313523.jpg,2,155,1018,493,1.0,22.0
0396589.jpg,38,186,1178,562,1.0,22.0
1607382.jpg,6,94,1273,619,1.0,23.0
0934705.jpg,18,25,995,474,1.0,23.0
1312250.jpg,38,139,1023,544,1.0,23.0
2098098.jpg,7,160,1015,507,1.0,23.0
1351410.jpg,21,78,991,471,1.0,23.0
1945366.jpg,3,77,1192,608,1.0,23.0
1165189.jpg,1,94,1022,611,1.0,23.0
1255446.jpg,3,175,1021,559,1.0,23.0
1539428.jpg,13,184,1483,774,1.0,23.0
1058491.jpg,48,134,1564,752,1.0,23.0
1117069.jpg,259,181,777,372,1.0,23.0
1380336.jpg,14,158,1184,608,1.0,23.0
0481842.jpg,30,131,1157,591,1.0,23.0
1227531.jpg,51,81,984,475,1.0,23.0
1658655.jpg,9,307,1487,707,1.0,23.0
1909808.jpg,12,107,1020,519,1.0,23.0
1639831.jpg,20,195,1483,731,1.0,23.0
1056320.jpg,20,121,996,531,1.0,23.0
1296212.jpg,9,78,1015,495,1.0,23.0
1355236.jpg,17,157,1193,607,1.0,23.0
1385121.jpg,18,121,1014,503,1.0,23.0
1814161.jpg,0,46,1188,616,1.0,23.0
2210075.jpg,11,204,1197,579,1.0,23.0
1871272.jpg,69,132,1064,546,1.0,23.0
1869981.jpg,9,112,1182,573,1.0,23.0
1864330.jpg,7,132,1189,622,1.0,23.0
1355481.jpg,13,60,1398,718,1.0,23.0
1376172.jpg,3,122,1020,546,1.0,23.0
1165384.jpg,1,4,1018,675,1.0,23.0
1103086.jpg,13,157,1185,629,1.0,23.0
1191117.jpg,1,70,1019,554,1.0,23.0
2090080.jpg,1,98,1298,774,1.0,23.0
1396939.jpg,7,138,1017,509,1.0,23.0
1757004.jpg,7,164,1196,580,1.0,24.0
1879116.jpg,5,196,1273,676,1.0,24.0
0481841.jpg,22,91,1179,639,1.0,24.0
1018875.jpg,10,147,993,503,1.0,24.0
0205770.jpg,257,3,1022,558,1.0,24.0
2146985.jpg,13,170,1193,574,1.0,24.0
1237633.jpg,12,156,989,509,1.0,24.0
1031451.jpg,4,162,995,493,1.0,24.0
1483441.jpg,9,104,1018,478,1.0,24.0
1589410.jpg,8,96,1011,485,1.0,24.0
0709185.jpg,336,251,659,368,1.0,24.0
1363952.jpg,14,194,1190,604,1.0,24.0
0625763.jpg,37,156,987,495,1.0,24.0
1003143.jpg,32,170,993,527,1.0,24.0
1564781.jpg,17,268,1486,717,1.0,24.0
0979624.jpg,11,151,986,487,1.0,24.0
1636535.jpg,27,164,1059,549,1.0,24.0
1105737.jpg,8,171,981,505,1.0,24.0
0973383.jpg,18,238,1572,804,1.0,24.0
2246105.jpg,13,144,1186,678,1.0,24.0
0445491.jpg,1,126,1198,650,1.0,24.0
1818746.jpg,8,160,1186,586,1.0,24.0
1327284.jpg,19,128,996,528,1.0,24.0
0672114.jpg,25,195,1004,552,1.0,24.0
0248132.jpg,23,223,901,475,1.0,24.0
1300487.jpg,25,153,997,487,1.0,24.0
0939503.jpg,72,313,999,654,1.0,24.0
2088369.jpg,16,144,1189,548,1.0,24.0
1917860.jpg,2,59,1198,749,1.0,24.0
1333717.jpg,21,44,999,523,1.0,24.0
1268547.jpg,12,187,1589,763,1.0,24.0
1541378.jpg,10,217,1426,696,1.0,24.0
0522853.jpg,13,134,990,484,1.0,24.0
1614878.jpg,7,174,1274,659,1.0,24.0
1102381.jpg,10,153,983,468,1.0,25.0
0090861.jpg,89,187,859,447,1.0,25.0
1221957.jpg,6,140,999,480,1.0,25.0
0147032.jpg,48,170,999,477,1.0,25.0
0232377.jpg,52,199,985,499,1.0,25.0
2057952.jpg,10,104,1188,590,1.0,25.0
0857653.jpg,15,107,1005,568,1.0,25.0
0115072.jpg,31,113,772,356,1.0,25.0
1641331.jpg,34,174,1009,510,1.0,25.0
0367794.jpg,123,231,1120,527,1.0,25.0
0304209.jpg,38,157,930,425,1.0,25.0
2261957.jpg,37,181,1159,547,1.0,25.0
1586478.jpg,27,177,1081,527,1.0,25.0
1833079.jpg,2,156,1021,549,1.0,25.0
1008426.jpg,12,172,1037,498,1.0,25.0
0205775.jpg,26,172,1006,489,1.0,25.0
0237111.jpg,16,127,981,460,1.0,25.0
1553898.jpg,3,173,1272,581,1.0,25.0
2152856.jpg,7,149,1014,469,1.0,25.0
0829997.jpg,12,142,996,460,1.0,25.0
0075759.jpg,11,87,763,320,1.0,25.0
1389257.jpg,8,177,1264,587,1.0,25.0
0625402.jpg,31,186,999,490,1.0,25.0
2137087.jpg,8,162,1197,535,1.0,25.0
0274254.jpg,34,200,976,499,1.0,25.0
2236969.jpg,30,198,1171,566,1.0,25.0
1293019.jpg,92,83,980,573,1.0,25.0
1110808.jpg,10,172,983,484,1.0,25.0
0849417.jpg,32,303,1515,725,1.0,25.0
0973290.jpg,86,192,985,464,1.0,25.0
0523031.jpg,8,164,995,506,1.0,25.0
0257282.jpg,25,168,1017,452,1.0,25.0
2096354.jpg,16,200,1187,584,1.0,25.0
2040683.jpg,2,128,1298,709,1.0,26.0
0684603.jpg,1,20,997,638,1.0,26.0
2206288.jpg,8,211,1011,509,1.0,26.0
0625762.jpg,35,204,985,465,1.0,26.0
2031397.jpg,8,219,1192,539,1.0,26.0
1000045.jpg,12,183,994,447,1.0,26.0
2195127.jpg,34,174,1003,438,1.0,26.0
2008019.jpg,7,216,1188,558,1.0,26.0
0434343.jpg,20,230,1182,543,1.0,26.0
1616512.jpg,7,182,1015,465,1.0,26.0
0410062.jpg,24,246,1198,542,1.0,26.0
0547318.jpg,18,87,1022,508,1.0,26.0
1958762.jpg,18,197,1194,516,1.0,26.0
0523050.jpg,4,190,991,446,1.0,26.0
1879898.jpg,11,202,1190,516,1.0,26.0
2168926.jpg,16,91,1295,694,1.0,26.0
0367993.jpg,41,307,1157,598,1.0,26.0
0076836.jpg,31,117,772,315,1.0,26.0
1568879.jpg,13,256,1482,650,1.0,26.0
1332663.jpg,5,270,1267,578,1.0,26.0
1154702.jpg,6,211,1016,479,1.0,26.0
1645748.jpg,11,155,1010,448,1.0,26.0
1218795.jpg,3,171,1020,506,1.0,26.0
0062131.jpg,50,153,767,361,1.0,26.0
1599803.jpg,10,167,1010,450,1.0,26.0
1768769.jpg,19,178,1010,458,1.0,26.0
0684562.jpg,8,180,995,448,1.0,26.0
1079168.jpg,2,273,1021,685,1.0,26.0
2226325.jpg,47,215,1162,508,1.0,26.0
0851313.jpg,9,199,994,451,1.0,26.0
0523001.jpg,9,197,988,480,1.0,26.0
2221573.jpg,9,191,1192,535,1.0,26.0
0939608.jpg,631,60,1023,688,1.0,26.0
1790500.jpg,8,209,1184,553,1.0,27.0
1237863.jpg,13,215,988,481,1.0,27.0
1539325.jpg,4,204,1274,603,1.0,27.0
2238330.jpg,12,222,1189,579,1.0,27.0
1997848.jpg,4,225,1193,563,1.0,27.0
1461298.jpg,13,218,1590,770,1.0,27.0
1103363.jpg,15,228,1557,710,1.0,27.0
2096236.jpg,7,178,1193,562,1.0,27.0
2131538.jpg,9,158,1196,544,1.0,27.0
2197483.jpg,169,179,323,244,1.0,27.0
1376301.jpg,24,203,1027,492,1.0,27.0
2239590.jpg,9,196,1017,483,1.0,27.0
0273146.jpg,35,211,987,512,1.0,27.0
1992921.jpg,13,190,1189,567,1.0,27.0
1053428.jpg,6,233,987,463,1.0,27.0
1184708.jpg,23,224,1523,669,1.0,27.0
0491557.jpg,69,222,1536,690,1.0,27.0
0974301.jpg,28,98,1006,548,1.0,27.0
1549128.jpg,8,288,1595,742,1.0,27.0
1917518.jpg,3,13,1194,712,1.0,27.0
0977515.jpg,17,152,1027,463,1.0,27.0
1870658.jpg,18,149,1014,442,1.0,27.0
2099421.jpg,24,169,1008,438,1.0,27.0
1880805.jpg,24,200,1008,463,1.0,27.0
0225212.jpg,19,206,1000,470,1.0,27.0
2258288.jpg,10,204,1191,539,1.0,27.0
0257026.jpg,22,232,998,454,1.0,27.0
0523063.jpg,8,153,994,492,1.0,27.0
1616481.jpg,8,96,1020,483,1.0,27.0
2260895.jpg,35,270,1268,665,1.0,27.0
1585032.jpg,5,137,1021,446,1.0,27.0
2183607.jpg,9,252,1192,548,1.0,27.0
1912969.jpg,4,154,1193,573,1.0,27.0
1017290.jpg,3,186,1017,486,1.0,27.0
1427112.jpg,9,206,1018,460,1.0,28.0
0301964.jpg,17,184,1014,443,1.0,28.0
1444739.jpg,8,308,1594,735,1.0,28.0
0100207.jpg,41,144,740,331,1.0,28.0
1753661.jpg,7,218,1192,552,1.0,28.0
0684608.jpg,5,230,991,438,1.0,28.0
1258138.jpg,2,15,1021,665,1.0,28.0
0675670.jpg,8,202,1022,461,1.0,28.0
0457177.jpg,23,151,1170,536,1.0,28.0
1467620.jpg,8,279,1590,770,1.0,28.0
2109389.jpg,2,169,1017,511,1.0,28.0
1936773.jpg,6,241,1192,544,1.0,28.0
2162934.jpg,16,269,1181,541,1.0,28.0
1885667.jpg,19,159,1008,451,1.0,28.0
1027573.jpg,32,127,997,548,1.0,28.0
0496970.jpg,77,252,1351,651,1.0,28.0
1795156.jpg,4,208,1014,475,1.0,28.0
1939758.jpg,14,186,1188,612,1.0,28.0
1251253.jpg,8,294,1588,719,1.0,28.0
1531355.jpg,9,330,1581,724,1.0,28.0
1584962.jpg,6,231,1019,450,1.0,28.0
0857160.jpg,0,28,1018,666,1.0,28.0
2241971.jpg,34,226,1171,523,1.0,28.0
2171767.jpg,30,218,1179,536,1.0,28.0
1979066.jpg,8,197,1194,510,1.0,28.0
2147234.jpg,10,221,1191,558,1.0,28.0
0175819.jpg,22,168,985,415,1.0,28.0
1864988.jpg,34,197,1012,444,1.0,28.0
1540121.jpg,17,218,1012,455,1.0,28.0
0714155.jpg,34,177,991,529,1.0,28.0
2041415.jpg,7,177,1023,463,1.0,28.0
1146174.jpg,8,179,992,435,1.0,28.0
0824047.jpg,23,279,1583,663,1.0,28.0
1313522.jpg,2,205,1021,498,1.0,29.0
0063835.jpg,78,139,746,347,1.0,29.0
0884477.jpg,25,273,1576,769,1.0,29.0
0414366.jpg,10,157,1188,505,1.0,29.0
0237414.jpg,14,219,1195,541,1.0,29.0
0077196.jpg,42,181,779,360,1.0,29.0
1568114.jpg,19,174,1016,453,1.0,29.0
0897300.jpg,25,279,1504,742,1.0,29.0
0295746.jpg,35,241,1009,563,1.0,29.0
0245219.jpg,4,76,1022,615,1.0,29.0
0701753.jpg,9,164,992,440,1.0,29.0
1210463.jpg,10,206,991,469,1.0,29.0
0187671.jpg,17,171,989,461,1.0,29.0
0241450.jpg,41,195,1012,472,1.0,29.0
1571964.jpg,42,176,958,464,1.0,29.0
1507531.jpg,7,243,1274,628,1.0,29.0
0585327.jpg,732,293,883,430,1.0,29.0
1266977.jpg,10,236,1268,596,1.0,29.0
1111277.jpg,13,234,1188,574,1.0,29.0
0457830.jpg,9,195,991,477,1.0,29.0
0136500.jpg,124,291,973,493,1.0,29.0
0072870.jpg,4,111,772,325,1.0,29.0
0082967.jpg,27,136,776,366,1.0,29.0
0062258.jpg,50,182,550,325,1.0,29.0
1234832.jpg,1,178,1019,477,1.0,29.0
0447785.jpg,8,159,995,443,1.0,29.0
0918184.jpg,2,427,513,578,1.0,29.0
0301967.jpg,26,186,1000,464,1.0,29.0
0140272.jpg,1,121,948,503,1.0,29.0
0523012.jpg,10,201,972,448,1.0,29.0
0066533.jpg,10,104,781,320,1.0,29.0
0996579.jpg,9,141,1016,490,1.0,29.0
0151678.jpg,41,214,1009,464,1.0,29.0
1413317.jpg,6,173,1019,436,1.0,30.0
0944221.jpg,6,226,992,469,1.0,30.0
0219233.jpg,8,1,1022,578,1.0,30.0
2124076.jpg,13,173,1010,449,1.0,30.0
1462854.jpg,18,205,1040,460,1.0,30.0
0529811.jpg,17,214,1015,459,1.0,30.0
0996087.jpg,19,342,1571,747,1.0,30.0
0066413.jpg,24,143,779,354,1.0,30.0
0076845.jpg,23,186,776,343,1.0,30.0
0681536.jpg,5,180,990,439,1.0,30.0
1649738.jpg,7,207,1275,615,1.0,30.0
0450540.jpg,40,234,968,490,1.0,30.0
1335195.jpg,10,289,1267,586,1.0,30.0
1872634.jpg,32,246,1059,475,1.0,30.0
0690074.jpg,1,97,1021,572,1.0,30.0
0942763.jpg,32,221,1011,457,1.0,30.0
1318416.jpg,20,224,999,472,1.0,30.0
2068053.jpg,6,197,1196,513,1.0,30.0
0454595.jpg,5,160,992,435,1.0,30.0
0745361.jpg,226,120,1021,685,1.0,30.0
2175627.jpg,21,188,1008,450,1.0,30.0
1073030.jpg,33,236,995,488,1.0,30.0
1690964.jpg,4,153,1023,503,1.0,30.0
1340494.jpg,24,171,1005,445,1.0,30.0
0738965.jpg,12,224,991,474,1.0,30.0
0966176.jpg,24,312,1346,621,1.0,30.0
1240324.jpg,15,315,1586,725,1.0,30.0
1719561.jpg,19,187,959,472,1.0,30.0
1469661.jpg,13,187,1012,458,1.0,30.0
1461207.jpg,9,256,1588,754,1.0,30.0
0175821.jpg,29,110,994,441,1.0,30.0
0885090.jpg,9,167,1011,533,1.0,30.0
1922848.jpg,14,195,1017,445,1.0,30.0
1723789.jpg,26,226,1068,501,1.0,30.0
1013667.jpg,23,318,1577,714,1.0,31.0
1858302.jpg,50,194,1088,479,1.0,31.0
1062482.jpg,21,283,1576,717,1.0,31.0
1857215.jpg,8,216,1196,498,1.0,31.0
0807870.jpg,2,93,1022,563,1.0,31.0
1285638.jpg,4,197,1016,485,1.0,31.0
0819084.jpg,21,246,1425,600,1.0,31.0
2049626.jpg,6,226,1018,462,1.0,31.0
0803689.jpg,16,206,1383,548,1.0,31.0
0745521.jpg,16,188,1004,434,1.0,31.0
1701067.jpg,4,185,1163,513,1.0,31.0
0796416.jpg,6,193,1021,448,1.0,31.0
1706716.jpg,4,189,1171,517,1.0,31.0
1633998.jpg,14,331,1487,681,1.0,31.0
0776777.jpg,36,271,1067,543,1.0,31.0
1081563.jpg,22,311,1582,708,1.0,31.0
2044905.jpg,27,216,1072,489,1.0,31.0
1753485.jpg,7,254,1187,523,1.0,31.0
0996410.jpg,18,279,1562,665,1.0,31.0
0996453.jpg,22,338,1441,684,1.0,31.0
1469672.jpg,13,159,1011,463,1.0,31.0
1417964.jpg,8,181,1015,464,1.0,31.0
0885622.jpg,18,151,1519,847,1.0,31.0
1152283.jpg,9,237,993,439,1.0,31.0
1758713.jpg,9,258,1193,546,1.0,31.0
1046881.jpg,23,290,1583,705,1.0,31.0
1830876.jpg,15,185,1033,447,1.0,31.0
1103339.jpg,20,302,1575,690,1.0,31.0
0710652.jpg,15,232,991,459,1.0,31.0
0509541.jpg,24,184,1576,678,1.0,31.0
1469709.jpg,10,257,1184,527,1.0,31.0
0727643.jpg,9,193,992,470,1.0,31.0
1567881.jpg,15,172,1012,476,1.0,31.0
1457710.jpg,5,220,1020,454,1.0,32.0
0570728.jpg,8,196,992,425,1.0,32.0
1380666.jpg,63,249,1078,488,1.0,32.0
1263090.jpg,1,150,1006,630,1.0,32.0
1555715.jpg,11,345,1592,689,1.0,32.0
0466768.jpg,12,27,1022,586,1.0,32.0
1204296.jpg,2,365,776,559,1.0,32.0
1926827.jpg,32,238,1186,535,1.0,32.0
1426948.jpg,0,108,1018,507,1.0,32.0
1218924.jpg,13,351,1577,674,1.0,32.0
2063809.jpg,4,257,1194,541,1.0,32.0
0469779.jpg,18,210,1198,473,1.0,32.0
1390327.jpg,12,262,1190,528,1.0,32.0
0418967.jpg,70,229,1198,529,1.0,32.0
0369472.jpg,2,157,1196,545,1.0,32.0
1883790.jpg,4,201,1020,462,1.0,32.0
1495298.jpg,11,292,1591,735,1.0,32.0
1619902.jpg,34,272,1196,540,1.0,32.0
1525660.jpg,8,232,1275,587,1.0,32.0
1758483.jpg,22,209,1009,427,1.0,32.0
1206453.jpg,12,191,987,451,1.0,32.0
1840139.jpg,25,238,1079,467,1.0,32.0
1420117.jpg,20,197,1037,431,1.0,32.0
2260088.jpg,8,199,1195,531,1.0,32.0
1471167.jpg,16,168,1013,445,1.0,32.0
1823702.jpg,11,235,1193,500,1.0,32.0
1088600.jpg,18,209,1035,473,1.0,32.0
1484701.jpg,22,215,1088,511,1.0,32.0
1567292.jpg,8,221,1018,427,1.0,32.0
1921777.jpg,10,242,1194,499,1.0,32.0
1723906.jpg,6,249,1197,499,1.0,32.0
1111113.jpg,19,305,1578,685,1.0,32.0
1055150.jpg,14,198,1192,665,1.0,32.0
2194956.jpg,30,147,1005,472,1.0,33.0
1932603.jpg,14,123,1013,443,1.0,33.0
0962924.jpg,7,67,1019,640,1.0,33.0
2220792.jpg,7,135,1192,591,1.0,33.0
2158999.jpg,4,175,1197,575,1.0,33.0
1617649.jpg,7,146,1196,541,1.0,33.0
1417441.jpg,4,134,1021,489,1.0,33.0
2089280.jpg,6,115,1015,440,1.0,33.0
2233490.jpg,11,147,1019,493,1.0,33.0
2212259.jpg,13,119,1184,526,1.0,33.0
1979061.jpg,7,167,1186,547,1.0,33.0
1687332.jpg,18,122,1006,434,1.0,33.0
1758424.jpg,11,157,1007,460,1.0,33.0
2251120.jpg,13,136,1003,439,1.0,33.0
2235142.jpg,44,233,1198,659,1.0,33.0
1891187.jpg,15,120,1006,450,1.0,33.0
1891966.jpg,15,131,1016,481,1.0,33.0
1855197.jpg,11,119,1003,439,1.0,33.0
1758486.jpg,29,139,1000,456,1.0,33.0
1252082.jpg,6,214,1017,531,1.0,33.0
2099324.jpg,15,140,1012,452,1.0,33.0
1855337.jpg,12,106,1000,438,1.0,33.0
1508047.jpg,13,83,1010,491,1.0,33.0
1368055.jpg,8,140,1268,579,1.0,33.0
2218523.jpg,11,143,1191,560,1.0,33.0
2032511.jpg,39,149,1051,497,1.0,33.0
1749661.jpg,43,52,1010,453,1.0,33.0
2239301.jpg,20,141,1002,436,1.0,33.0
1840423.jpg,6,126,1017,477,1.0,33.0
1584021.jpg,29,152,1588,694,1.0,33.0
1230040.jpg,77,122,967,631,1.0,33.0
