image_file,xmin,ymin,xmax,ymax,manufacturer,variant
1535321.jpg,8,215,1014,461,17.0,81.0
0136500.jpg,124,291,973,493,1.0,29.0
1891304.jpg,4,222,1187,558,4.0,11.0
1126465.jpg,11,192,992,492,8.0,47.0
1448765.jpg,7,124,1020,639,29.0,58.0
1048552.jpg,28,156,1021,536,5.0,79.0
1753489.jpg,7,193,1018,486,13.0,70.0
1251380.jpg,5,220,1271,589,21.0,73.0
0255363.jpg,45,148,1017,497,4.0,14.0
1683147.jpg,25,180,1010,500,6.0,82.0
1366863.jpg,12,206,1190,523,13.0,66.0
1136154.jpg,12,184,993,438,1.0,31.0
2205702.jpg,17,163,1005,431,13.0,70.0
1550713.jpg,12,149,1022,563,13.0,69.0
1998936.jpg,6,112,1019,459,29.0,59.0
1077480.jpg,14,280,1186,527,7.0,46.0
2008022.jpg,6,259,1190,551,7.0,45.0
0708618.jpg,4,216,992,450,4.0,41.0
0136394.jpg,189,174,966,465,29.0,60.0
0602177.jpg,25,161,1178,634,4.0,0.0
0631812.jpg,13,227,998,522,13.0,68.0
0944241.jpg,6,199,992,460,27.0,97.0
0098491.jpg,21,128,785,365,4.0,13.0
1017288.jpg,3,139,1018,427,4.0,15.0
1602738.jpg,2,119,1022,578,24.0,62.0
1949040.jpg,2,224,1193,559,13.0,65.0
2000356.jpg,28,107,1016,490,29.0,59.0
1411126.jpg,49,216,990,424,21.0,56.0
1169300.jpg,32,153,1028,508,8.0,48.0
0064891.jpg,35,135,824,395,0.0,35.0
2173791.jpg,2,7,1197,778,1.0,28.0
0368505.jpg,0,139,1198,798,4.0,11.0
1564428.jpg,7,169,1263,615,20.0,72.0
2090708.jpg,4,192,1014,450,7.0,46.0
0487365.jpg,4,227,993,475,27.0,98.0
1254468.jpg,12,170,1006,467,4.0,11.0
1233576.jpg,9,168,995,462,4.0,13.0
0388910.jpg,24,266,1182,542,7.0,45.0
1862132.jpg,45,188,1077,496,4.0,16.0
0074633.jpg,12,138,884,354,4.0,10.0
1161492.jpg,0,106,1019,583,29.0,57.0
2063809.jpg,4,257,1194,541,1.0,32.0
0562338.jpg,11,113,987,480,4.0,12.0
1605921.jpg,5,167,997,505,9.0,92.0
2239296.jpg,19,144,1001,465,13.0,64.0
1059282.jpg,2,111,1003,562,12.0,43.0
0981462.jpg,9,179,1008,474,4.0,12.0
1037509.jpg,59,110,1023,571,29.0,60.0
2204928.jpg,8,205,1196,526,4.0,18.0
1084922.jpg,21,215,1006,466,6.0,38.0
2231710.jpg,11,229,1192,636,24.0,62.0
1023003.jpg,25,202,1177,644,12.0,43.0
0901369.jpg,8,127,990,451,21.0,52.0
1635084.jpg,9,101,1015,558,29.0,57.0
1891966.jpg,15,131,1016,481,1.0,33.0
0074464.jpg,25,57,785,355,4.0,2.0
1359885.jpg,8,158,1011,502,6.0,37.0
0710652.jpg,15,232,991,459,1.0,31.0
1958528.jpg,8,127,1004,540,15.0,89.0
0996406.jpg,19,309,1581,711,21.0,87.0
0921289.jpg,28,200,1008,458,27.0,97.0
1389040.jpg,6,165,1273,582,21.0,52.0
1318843.jpg,3,117,1021,434,5.0,79.0
0907389.jpg,11,177,982,448,19.0,84.0
1948105.jpg,4,156,1182,551,13.0,64.0
1031647.jpg,27,132,1018,544,10.0,75.0
2091949.jpg,19,181,1189,548,7.0,51.0
0586258.jpg,35,140,979,464,22.0,96.0
1034887.jpg,43,161,958,471,23.0,91.0
0682665.jpg,13,99,1022,541,4.0,11.0
0886623.jpg,14,348,1566,712,7.0,45.0
0843145.jpg,25,199,990,536,1.0,22.0
2028343.jpg,6,241,1191,567,16.0,78.0
0890355.jpg,59,134,989,485,20.0,72.0
2087628.jpg,0,11,1198,787,1.0,26.0
1097302.jpg,1,166,1011,480,4.0,18.0
0731728.jpg,0,8,1021,678,20.0,72.0
1351410.jpg,21,78,991,471,1.0,23.0
0562105.jpg,10,171,992,479,4.0,4.0
1113089.jpg,13,170,1017,469,27.0,98.0
1383342.jpg,8,291,1186,544,21.0,87.0
0901364.jpg,9,184,993,479,27.0,98.0
0848059.jpg,7,133,1018,512,29.0,59.0
0642069.jpg,13,144,994,497,25.0,94.0
2208537.jpg,117,198,1141,609,13.0,68.0
1620907.jpg,8,222,1012,461,21.0,88.0
1193030.jpg,0,126,1021,537,6.0,38.0
0979659.jpg,6,167,989,478,6.0,38.0
1349314.jpg,4,200,1269,626,22.0,96.0
2171767.jpg,30,218,1179,536,1.0,28.0
0205781.jpg,5,3,1022,703,7.0,44.0
1351207.jpg,8,201,1185,532,13.0,65.0
0454744.jpg,4,169,992,433,1.0,28.0
2218010.jpg,6,231,1191,520,21.0,88.0
2226825.jpg,7,201,1020,464,5.0,79.0
0065221.jpg,46,181,806,396,21.0,56.0
1149050.jpg,12,216,990,461,16.0,76.0
1852004.jpg,9,181,1195,571,17.0,81.0
0809454.jpg,32,207,994,562,8.0,48.0
0273150.jpg,64,182,975,452,4.0,14.0
2071579.jpg,33,139,1081,526,4.0,7.0
1405368.jpg,19,155,1014,530,23.0,91.0
1192657.jpg,7,203,985,460,3.0,40.0
0821422.jpg,19,184,1004,434,4.0,11.0
2217838.jpg,8,266,1128,541,21.0,86.0
1119128.jpg,8,237,988,455,1.0,21.0
0132975.jpg,45,213,982,444,4.0,10.0
2096269.jpg,149,25,1023,601,29.0,59.0
1801242.jpg,7,191,1194,538,28.0,99.0
1741108.jpg,12,82,1385,660,16.0,77.0
1384548.jpg,1,155,1022,722,29.0,58.0
1098958.jpg,7,172,994,454,1.0,29.0
0400397.jpg,2,52,1147,632,4.0,7.0
1001620.jpg,21,96,1015,434,4.0,9.0
1729160.jpg,0,336,891,665,1.0,25.0
1514483.jpg,6,142,1160,578,1.0,22.0
0463096.jpg,98,351,1484,825,6.0,37.0
2093456.jpg,6,225,1188,610,29.0,57.0
2040355.jpg,9,130,1018,494,8.0,49.0
0365342.jpg,1,148,996,585,4.0,11.0
1261955.jpg,2,224,1022,456,7.0,45.0
0783899.jpg,71,162,940,440,19.0,84.0
1840143.jpg,10,232,1017,475,3.0,90.0
2157300.jpg,17,157,1010,525,29.0,58.0
1616724.jpg,11,147,1014,518,3.0,90.0
1569049.jpg,6,274,1489,720,12.0,53.0
0540390.jpg,202,182,1160,513,29.0,59.0
1115308.jpg,8,191,990,459,4.0,1.0
0219261.jpg,50,163,979,506,25.0,94.0
1976400.jpg,12,220,1183,524,4.0,18.0
1033308.jpg,46,167,961,449,4.0,10.0
1631498.jpg,24,139,1009,459,4.0,16.0
1923371.jpg,20,163,1197,631,8.0,47.0
0299638.jpg,47,141,1110,495,6.0,37.0
2232214.jpg,18,207,1195,594,24.0,62.0
0114120.jpg,1,76,876,407,4.0,10.0
1723822.jpg,24,207,1012,439,7.0,46.0
0815913.jpg,22,140,1002,510,4.0,2.0
2041415.jpg,7,177,1023,463,1.0,28.0
2162934.jpg,16,269,1181,541,1.0,28.0
0472671.jpg,3,196,1163,577,17.0,81.0
2179486.jpg,9,177,1171,642,29.0,57.0
0812909.jpg,11,228,998,473,12.0,55.0
0175724.jpg,62,147,979,504,8.0,48.0
1420117.jpg,20,197,1037,431,1.0,32.0
0748299.jpg,7,137,1010,489,4.0,3.0
2194700.jpg,10,230,1192,554,29.0,58.0
0874281.jpg,451,249,1079,494,21.0,73.0
0311908.jpg,33,186,1134,491,4.0,9.0
1809959.jpg,18,152,1182,561,13.0,64.0
0869717.jpg,8,179,991,457,19.0,84.0
0336468.jpg,16,151,1010,474,6.0,38.0
0896106.jpg,8,228,1017,544,8.0,47.0
1142892.jpg,23,261,1032,451,7.0,46.0
0547318.jpg,18,87,1022,508,1.0,26.0
1493118.jpg,22,169,1011,477,4.0,14.0
1476954.jpg,11,42,1016,509,19.0,84.0
0723572.jpg,12,237,1021,519,4.0,9.0
0048339.jpg,27,276,840,512,3.0,40.0
0447883.jpg,15,166,982,447,4.0,4.0
1102262.jpg,8,193,990,433,4.0,41.0
1623412.jpg,18,358,1591,709,7.0,46.0
0066979.jpg,46,136,722,339,3.0,40.0
0665003.jpg,30,313,1245,582,21.0,86.0
2019474.jpg,3,152,1016,458,13.0,66.0
1563889.jpg,1,121,1020,608,24.0,62.0
1603265.jpg,2,67,1022,590,21.0,86.0
1566616.jpg,9,256,1590,720,4.0,14.0
1753661.jpg,7,218,1192,552,1.0,28.0
1094687.jpg,32,240,1005,479,4.0,41.0
1443070.jpg,41,155,965,525,14.0,71.0
1296822.jpg,12,257,1588,745,6.0,39.0
0752124.jpg,31,156,1006,463,4.0,19.0
1498555.jpg,33,214,1066,469,7.0,45.0
0353524.jpg,9,191,988,405,12.0,55.0
0901516.jpg,6,151,998,456,1.0,21.0
1378453.jpg,33,239,1025,503,4.0,41.0
1222203.jpg,12,150,992,480,4.0,3.0
0184346.jpg,34,139,996,461,4.0,16.0
1447340.jpg,5,180,1016,422,7.0,44.0
0973085.jpg,4,162,983,459,25.0,93.0
1028704.jpg,42,201,1011,501,29.0,60.0
1230040.jpg,77,122,967,631,1.0,33.0
1519466.jpg,8,155,1016,480,13.0,67.0
1179867.jpg,19,216,992,435,27.0,98.0
0367993.jpg,41,307,1157,598,1.0,26.0
0114428.jpg,19,139,790,302,21.0,86.0
2164961.jpg,8,150,1191,572,11.0,63.0
1182715.jpg,4,184,1014,496,27.0,97.0
0681458.jpg,54,185,980,499,21.0,73.0
1599938.jpg,17,139,1009,502,13.0,70.0
1133613.jpg,19,179,1420,633,21.0,52.0
1531356.jpg,4,282,1590,728,4.0,17.0
1725804.jpg,9,197,1015,464,1.0,28.0
0698730.jpg,35,198,1000,506,25.0,94.0
2164962.jpg,8,218,1185,553,13.0,65.0
0136161.jpg,27,178,975,452,0.0,35.0
0114403.jpg,1,97,773,382,4.0,5.0
1535088.jpg,28,293,1067,490,7.0,46.0
1335199.jpg,9,180,1273,566,21.0,85.0
1420523.jpg,13,190,1005,445,17.0,81.0
2043843.jpg,13,111,962,522,26.0,95.0
1394255.jpg,9,236,1010,447,16.0,76.0
0257026.jpg,22,232,998,454,1.0,27.0
1204260.jpg,20,226,1582,712,13.0,68.0
0522884.jpg,5,144,990,501,4.0,2.0
0601227.jpg,1,103,1011,448,12.0,53.0
0143381.jpg,31,146,985,494,1.0,24.0
1337502.jpg,12,71,1187,663,8.0,48.0
1598389.jpg,8,179,1015,451,1.0,26.0
1304878.jpg,19,170,1010,449,13.0,69.0
0458781.jpg,5,135,989,442,4.0,0.0
0487344.jpg,7,229,990,432,21.0,88.0
1586478.jpg,27,177,1081,527,1.0,25.0
0877062.jpg,41,145,999,494,29.0,58.0
1767104.jpg,16,313,1487,647,4.0,15.0
1253857.jpg,3,127,1021,599,4.0,14.0
1367495.jpg,10,200,1008,465,4.0,41.0
1124972.jpg,29,283,1008,490,7.0,46.0
1975739.jpg,5,147,1018,456,25.0,93.0
2162372.jpg,16,184,1191,599,26.0,95.0
0091111.jpg,30,146,896,451,19.0,84.0
0852361.jpg,15,117,1012,489,2.0,36.0
1050675.jpg,19,141,999,509,8.0,49.0
0704265.jpg,9,232,997,433,21.0,86.0
0104856.jpg,19,151,907,397,3.0,40.0
1043786.jpg,8,138,987,535,8.0,48.0
0730802.jpg,6,216,996,481,12.0,53.0
1031474.jpg,8,180,997,482,21.0,52.0
1744537.jpg,24,166,1008,552,26.0,95.0
0095534.jpg,52,230,891,439,17.0,81.0
2021848.jpg,17,242,1193,573,12.0,43.0
0074630.jpg,5,85,936,381,19.0,84.0
1353979.jpg,18,154,1020,549,4.0,18.0
0814906.jpg,7,140,1018,441,4.0,14.0
1560577.jpg,10,171,1269,592,8.0,49.0
2221573.jpg,9,191,1192,535,1.0,26.0
0606501.jpg,13,192,1010,418,12.0,55.0
1461716.jpg,3,198,1019,481,3.0,90.0
0810608.jpg,19,146,986,443,4.0,0.0
0183579.jpg,24,94,1023,492,4.0,7.0
1113294.jpg,430,215,802,329,21.0,73.0
1935194.jpg,4,187,1020,477,13.0,65.0
1031460.jpg,5,195,991,475,3.0,40.0
1922917.jpg,16,180,1015,430,4.0,20.0
0923884.jpg,12,181,997,434,4.0,0.0
1818860.jpg,9,140,1183,585,4.0,7.0
1648294.jpg,6,70,1013,481,4.0,6.0
2203480.jpg,7,314,1193,524,7.0,46.0
0411755.jpg,50,273,1192,621,8.0,50.0
1576135.jpg,2,14,363,466,13.0,64.0
1278141.jpg,27,154,998,510,9.0,92.0
0114448.jpg,35,123,787,344,21.0,52.0
1950531.jpg,11,233,1192,525,5.0,79.0
2227561.jpg,43,46,1263,848,13.0,66.0
0447773.jpg,10,174,989,462,4.0,12.0
0819084.jpg,21,246,1425,600,1.0,31.0
1690964.jpg,4,153,1023,503,1.0,30.0
1909087.jpg,14,151,1013,487,9.0,92.0
1906657.jpg,9,264,1187,515,7.0,46.0
0726430.jpg,9,123,1017,494,27.0,98.0
1187867.jpg,89,193,967,458,27.0,97.0
2139323.jpg,17,136,1003,465,8.0,50.0
2064021.jpg,12,261,1281,591,1.0,30.0
2148310.jpg,6,156,1018,470,9.0,92.0
0545060.jpg,3,42,1199,760,12.0,54.0
1287740.jpg,5,153,1016,441,4.0,19.0
1891664.jpg,2,142,996,466,4.0,5.0
2132115.jpg,41,179,1150,594,21.0,73.0
2244548.jpg,15,198,1196,542,1.0,28.0
1943159.jpg,11,145,1192,559,10.0,74.0
2243615.jpg,9,160,1187,572,29.0,61.0
0936143.jpg,21,281,1574,723,4.0,9.0
1725762.jpg,7,216,1015,462,6.0,38.0
1296886.jpg,15,261,1586,803,10.0,74.0
0916254.jpg,12,262,1500,802,21.0,85.0
1773370.jpg,40,220,955,435,21.0,56.0
1323017.jpg,10,226,1570,813,10.0,75.0
0072368.jpg,13,133,967,332,21.0,86.0
0723207.jpg,55,172,1170,531,19.0,84.0
0744221.jpg,5,161,996,453,21.0,85.0
0298506.jpg,42,178,928,427,5.0,79.0
0788136.jpg,71,13,1020,650,10.0,75.0
1468804.jpg,10,174,1273,611,8.0,50.0
1852201.jpg,9,149,1193,519,4.0,8.0
1313666.jpg,23,144,1028,522,6.0,39.0
1801068.jpg,9,234,1191,529,13.0,65.0
1524816.jpg,5,94,1015,499,4.0,6.0
0094395.jpg,1,136,772,339,27.0,98.0
1615270.jpg,4,150,1020,491,3.0,90.0
1002747.jpg,33,128,985,454,19.0,84.0
2026616.jpg,9,161,1188,531,1.0,33.0
1337461.jpg,12,258,1186,529,7.0,45.0
0939607.jpg,2,180,1018,433,4.0,1.0
0939510.jpg,5,127,987,457,19.0,42.0
1413233.jpg,9,253,1190,563,4.0,16.0
1081563.jpg,22,311,1582,708,1.0,31.0
1834622.jpg,22,253,1087,470,4.0,15.0
1303943.jpg,12,212,1540,762,25.0,94.0
0735988.jpg,5,151,991,517,18.0,83.0
0459278.jpg,8,70,989,573,1.0,32.0
1627446.jpg,9,100,1015,473,4.0,5.0
1581695.jpg,14,243,1473,667,28.0,99.0
1355493.jpg,14,182,1007,492,21.0,87.0
1700644.jpg,1,128,999,533,4.0,13.0
1549183.jpg,6,149,1592,769,4.0,6.0
1767577.jpg,19,158,1011,528,22.0,96.0
0396593.jpg,21,177,1181,568,0.0,34.0
1098956.jpg,8,214,997,445,4.0,41.0
0788162.jpg,57,107,994,561,29.0,57.0
1146174.jpg,8,179,992,435,1.0,28.0
1606079.jpg,64,148,929,469,24.0,62.0
0926105.jpg,9,245,989,468,4.0,10.0
1373015.jpg,24,124,1008,525,6.0,82.0
1237633.jpg,12,156,989,509,1.0,24.0
1222396.jpg,2,151,983,444,4.0,16.0
0765780.jpg,11,132,998,459,1.0,22.0
1943354.jpg,9,152,1188,581,11.0,63.0
0218039.jpg,16,212,970,416,4.0,1.0
0488504.jpg,9,204,1186,585,13.0,67.0
2202486.jpg,18,213,1007,459,9.0,92.0
1972760.jpg,9,192,1186,548,13.0,64.0
0953094.jpg,5,150,1020,500,4.0,16.0
0104863.jpg,9,125,944,461,23.0,91.0
0901456.jpg,11,193,989,457,12.0,55.0
0912693.jpg,19,217,1501,752,4.0,5.0
1560946.jpg,17,114,1007,515,13.0,70.0
2247106.jpg,10,203,1190,590,25.0,93.0
1935754.jpg,19,160,1005,431,13.0,66.0
1036870.jpg,8,124,993,447,16.0,77.0
1386685.jpg,9,182,1190,557,6.0,38.0
2170027.jpg,11,160,1006,429,1.0,28.0
1776807.jpg,10,305,1481,685,12.0,54.0
0622056.jpg,19,121,1010,499,4.0,7.0
1358858.jpg,5,152,1193,536,21.0,52.0
1216150.jpg,4,32,1022,535,0.0,35.0
0979582.jpg,8,196,993,482,13.0,70.0
1100236.jpg,1,1,1021,712,12.0,43.0
1834804.jpg,10,112,1014,526,25.0,93.0
1425737.jpg,8,295,1537,715,1.0,32.0
1837336.jpg,6,167,1023,556,24.0,62.0
1401605.jpg,6,175,1242,605,8.0,50.0
1627581.jpg,10,205,1183,549,28.0,99.0
1879805.jpg,15,239,1191,562,3.0,40.0
1231212.jpg,4,220,977,482,21.0,87.0
0900469.jpg,53,407,1555,765,4.0,8.0
0901512.jpg,8,175,991,467,28.0,99.0
0091356.jpg,29,37,783,349,0.0,34.0
2046694.jpg,5,220,1193,570,13.0,65.0
1088600.jpg,18,209,1035,473,1.0,32.0
0538955.jpg,72,162,1124,399,12.0,43.0
0783933.jpg,7,161,996,502,0.0,35.0
0690072.jpg,11,203,1022,461,16.0,76.0
0985695.jpg,35,215,993,511,13.0,70.0
1783026.jpg,29,242,1072,467,4.0,20.0
0074245.jpg,2,82,774,376,4.0,5.0
2010056.jpg,2,20,1016,683,4.0,17.0
1918574.jpg,30,79,1000,483,1.0,22.0
1709112.jpg,10,136,1007,434,4.0,20.0
1763588.jpg,29,217,1480,550,12.0,54.0
1864340.jpg,12,217,1165,505,1.0,31.0
1060506.jpg,17,170,1180,559,8.0,50.0
1361692.jpg,1,116,1022,564,16.0,78.0
1256114.jpg,8,118,1012,466,10.0,75.0
1455394.jpg,11,321,1582,708,13.0,66.0
2193606.jpg,12,193,1016,460,1.0,33.0
0796507.jpg,5,164,995,479,8.0,50.0
0083366.jpg,51,140,843,488,29.0,60.0
2040682.jpg,2,88,1296,775,13.0,66.0
1864787.jpg,15,156,1007,460,0.0,35.0
0523226.jpg,4,116,997,479,4.0,7.0
0186424.jpg,57,265,969,512,3.0,40.0
0799591.jpg,6,246,993,461,1.0,29.0
1154702.jpg,6,211,1016,479,1.0,26.0
1428349.jpg,4,166,1011,541,14.0,71.0
1807104.jpg,9,141,1016,533,25.0,93.0
1531175.jpg,1,209,1277,628,1.0,33.0
1270604.jpg,10,186,1010,528,22.0,96.0
1219389.jpg,41,146,984,473,29.0,61.0
0067036.jpg,51,75,764,350,4.0,7.0
2254473.jpg,16,142,1004,445,1.0,33.0
0090862.jpg,88,137,887,420,4.0,14.0
1396728.jpg,18,353,1590,707,21.0,87.0
1206755.jpg,26,172,1385,639,4.0,12.0
0482806.jpg,36,162,941,459,1.0,22.0
0829999.jpg,5,151,997,452,4.0,4.0
1115302.jpg,6,230,988,483,12.0,43.0
0842353.jpg,6,195,1017,520,13.0,69.0
0174852.jpg,16,222,935,516,1.0,30.0
1050578.jpg,6,175,1018,490,18.0,83.0
1849797.jpg,17,108,1010,463,8.0,49.0
1356013.jpg,35,53,1048,483,13.0,64.0
2137164.jpg,12,127,1192,566,10.0,75.0
0525710.jpg,31,228,1023,519,27.0,97.0
0701142.jpg,0,246,1147,600,13.0,69.0
1409353.jpg,290,101,1000,494,26.0,95.0
1645748.jpg,11,155,1010,448,1.0,26.0
1471640.jpg,1,159,1020,493,1.0,27.0
2161794.jpg,16,281,718,480,4.0,10.0
2260088.jpg,8,199,1195,531,1.0,32.0
0708643.jpg,9,227,988,458,7.0,45.0
1418227.jpg,14,185,1034,434,4.0,20.0
0066533.jpg,10,104,781,320,1.0,29.0
0167090.jpg,42,146,995,413,4.0,12.0
2099326.jpg,32,189,1008,445,13.0,66.0
1649868.jpg,13,124,1022,641,12.0,43.0
1404396.jpg,1,96,1022,611,11.0,63.0
0205776.jpg,26,150,1010,503,1.0,24.0
2239584.jpg,5,202,1193,553,4.0,17.0
0694466.jpg,6,168,995,450,4.0,14.0
0904858.jpg,15,184,1010,461,4.0,18.0
0395639.jpg,13,102,1174,513,29.0,60.0
0491557.jpg,69,222,1536,690,1.0,27.0
1088454.jpg,23,96,1011,520,20.0,72.0
2223255.jpg,21,169,1175,609,6.0,82.0
2161155.jpg,5,216,1019,469,1.0,28.0
1054267.jpg,12,171,1575,806,25.0,94.0
0796416.jpg,6,193,1021,448,1.0,31.0
2243788.jpg,14,194,1014,455,16.0,76.0
1151769.jpg,70,178,968,446,23.0,91.0
0869729.jpg,18,162,991,495,21.0,52.0
1582314.jpg,8,170,1016,498,4.0,9.0
1149347.jpg,20,157,1020,489,16.0,76.0
2226325.jpg,47,215,1162,508,1.0,26.0
1522816.jpg,8,172,1014,482,3.0,40.0
1088408.jpg,11,197,1009,464,21.0,73.0
1386022.jpg,12,179,1002,500,29.0,58.0
0517893.jpg,102,189,925,479,16.0,78.0
2180829.jpg,6,137,1013,471,25.0,93.0
0139685.jpg,50,236,984,487,4.0,10.0
1772221.jpg,5,217,1191,531,1.0,32.0
1043764.jpg,17,126,988,494,29.0,59.0
1782678.jpg,4,182,1021,529,21.0,86.0
1980188.jpg,19,242,1177,529,4.0,18.0
1611098.jpg,13,94,1183,644,22.0,96.0
0738966.jpg,7,224,997,475,21.0,56.0
1020536.jpg,2,155,988,498,8.0,50.0
1498556.jpg,38,153,1072,561,4.0,7.0
1716010.jpg,29,179,1067,484,13.0,67.0
1017972.jpg,2,73,1000,482,8.0,48.0
1918305.jpg,10,155,1190,560,6.0,39.0
1594798.jpg,8,297,1477,677,27.0,97.0
1647297.jpg,10,269,1482,710,4.0,19.0
0864334.jpg,2,23,1022,662,5.0,79.0
0973103.jpg,6,248,992,459,7.0,44.0
1257110.jpg,11,130,1015,500,21.0,73.0
0732415.jpg,8,122,991,416,29.0,61.0
0921998.jpg,21,126,1001,491,13.0,67.0
0517631.jpg,18,140,1197,503,4.0,3.0
0829650.jpg,6,230,993,486,19.0,84.0
0240319.jpg,0,1,991,623,4.0,19.0
2171010.jpg,15,125,1000,433,4.0,16.0
2008455.jpg,16,96,1014,492,29.0,59.0
1304869.jpg,25,98,992,466,4.0,6.0
0939497.jpg,2,128,974,433,4.0,12.0
1589410.jpg,8,96,1011,485,1.0,24.0
1274803.jpg,12,103,991,453,2.0,36.0
1806229.jpg,6,230,1186,559,8.0,49.0
1828911.jpg,4,229,1016,501,8.0,47.0
2251230.jpg,68,283,1133,516,29.0,61.0
1198431.jpg,13,307,1572,681,21.0,87.0
0257664.jpg,74,132,918,476,16.0,77.0
2236389.jpg,109,170,1183,570,17.0,80.0
0838565.jpg,19,275,1575,713,4.0,14.0
1048528.jpg,5,49,1017,498,19.0,42.0
0786220.jpg,523,267,763,356,18.0,83.0
0661930.jpg,16,62,1021,644,1.0,21.0
0063281.jpg,47,130,757,386,1.0,22.0
2221719.jpg,7,261,1197,497,7.0,46.0
1162898.jpg,1,49,1022,628,13.0,68.0
0118430.jpg,31,200,859,434,29.0,60.0
1630527.jpg,9,97,1018,478,10.0,75.0
0994751.jpg,7,155,1011,511,17.0,80.0
0576251.jpg,8,193,999,491,12.0,43.0
0361351.jpg,0,21,1195,788,4.0,6.0
0924100.jpg,22,321,1597,671,7.0,45.0
0918628.jpg,77,428,1546,684,21.0,88.0
1621237.jpg,7,180,1017,496,1.0,22.0
1062392.jpg,26,241,1575,772,7.0,51.0
0978815.jpg,2,60,1022,503,2.0,36.0
1033079.jpg,12,160,1012,526,4.0,5.0
1719820.jpg,9,235,1190,534,7.0,45.0
1605117.jpg,8,190,1018,449,29.0,61.0
2211104.jpg,18,210,1015,444,1.0,28.0
1966299.jpg,15,278,1188,546,21.0,87.0
0437932.jpg,46,130,1255,571,25.0,94.0
1223793.jpg,9,217,1188,784,14.0,71.0
1931268.jpg,19,184,997,441,1.0,28.0
1590547.jpg,8,253,1493,677,27.0,97.0
0487316.jpg,6,161,994,498,1.0,22.0
0498132.jpg,10,162,991,456,4.0,17.0
2099419.jpg,13,138,1011,448,4.0,8.0
2070642.jpg,10,192,1193,589,7.0,45.0
1754871.jpg,16,132,1194,633,25.0,94.0
1790504.jpg,8,244,1187,531,1.0,32.0
1230394.jpg,9,244,992,446,27.0,98.0
1906073.jpg,19,124,1005,462,1.0,22.0
1875301.jpg,11,204,1190,606,5.0,79.0
2256592.jpg,23,133,1000,482,8.0,47.0
0973264.jpg,2,75,994,461,0.0,35.0
0974654.jpg,22,170,1006,508,8.0,47.0
0447753.jpg,9,192,992,443,4.0,15.0
1198137.jpg,28,221,1027,466,7.0,45.0
2231689.jpg,2,141,1021,600,24.0,62.0
0723229.jpg,36,130,987,480,4.0,5.0
1964097.jpg,8,174,1020,532,8.0,49.0
1018862.jpg,14,158,992,445,4.0,9.0
0843964.jpg,61,121,1018,484,4.0,10.0
0523181.jpg,8,144,985,456,18.0,83.0
1110808.jpg,10,172,983,484,1.0,25.0
0967818.jpg,13,193,993,471,28.0,99.0
0979868.jpg,13,142,1008,426,18.0,83.0
1313048.jpg,5,165,1014,468,4.0,16.0
1709293.jpg,36,224,1006,519,24.0,62.0
2266334.jpg,8,169,1007,519,10.0,74.0
2126018.jpg,6,142,1013,514,6.0,38.0
1426513.jpg,13,144,1192,561,16.0,77.0
0313724.jpg,60,202,919,445,7.0,44.0
0143389.jpg,26,148,980,427,6.0,38.0
1375584.jpg,22,271,1018,497,4.0,17.0
1453506.jpg,14,294,1591,723,16.0,76.0
1548405.jpg,14,178,1488,720,4.0,2.0
0923506.jpg,9,78,999,502,4.0,2.0
1073032.jpg,20,157,996,506,1.0,24.0
1413317.jpg,6,173,1019,436,1.0,30.0
1118181.jpg,8,182,1015,487,7.0,45.0
1458765.jpg,9,261,1591,802,7.0,51.0
2184071.jpg,17,146,1009,418,1.0,28.0
0923572.jpg,10,174,991,460,6.0,39.0
0851313.jpg,9,199,994,451,1.0,26.0
0063290.jpg,60,91,769,311,1.0,21.0
0765781.jpg,13,153,995,439,4.0,14.0
1818400.jpg,7,212,1019,477,13.0,65.0
0558296.jpg,3,155,1126,652,16.0,78.0
1286165.jpg,8,145,1013,472,16.0,77.0
2169116.jpg,8,215,1179,520,13.0,68.0
1467687.jpg,11,265,1553,750,29.0,61.0
1672425.jpg,9,213,1196,596,17.0,81.0
0350200.jpg,18,154,988,473,13.0,67.0
2115335.jpg,15,138,1000,456,0.0,34.0
1636535.jpg,27,164,1059,549,1.0,24.0
1974570.jpg,9,109,1190,565,29.0,59.0
1870699.jpg,9,197,1017,487,29.0,58.0
2217844.jpg,8,188,1194,500,4.0,13.0
1670611.jpg,20,175,1002,512,29.0,58.0
1194330.jpg,9,244,1198,539,12.0,55.0
2187804.jpg,12,169,1003,441,0.0,35.0
1117692.jpg,21,171,1558,758,16.0,77.0
1234244.jpg,4,206,1020,518,8.0,49.0
1088345.jpg,1,143,1023,429,4.0,19.0
0077196.jpg,42,181,779,360,1.0,29.0
1807111.jpg,7,149,1020,502,8.0,49.0
1663725.jpg,2,190,1013,521,3.0,90.0
2115115.jpg,20,177,1007,439,1.0,28.0
0454780.jpg,8,103,991,494,0.0,34.0
1630487.jpg,7,203,1016,471,3.0,40.0
0337282.jpg,15,129,990,486,16.0,77.0
1341843.jpg,6,237,1182,557,3.0,40.0
0958618.jpg,100,163,984,477,16.0,76.0
0136190.jpg,33,162,987,464,1.0,21.0
0962576.jpg,3,12,1020,678,25.0,93.0
0274630.jpg,3,224,1017,456,12.0,55.0
1968443.jpg,34,175,990,512,26.0,95.0
1459188.jpg,16,167,1180,582,1.0,24.0
1377235.jpg,13,168,1192,565,4.0,5.0
1165189.jpg,1,94,1022,611,1.0,23.0
